Attr1,Attr2,Attr3,Attr4,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr22,Attr23,Attr25,Attr26,Attr29,Attr30,Attr31,Attr33,Attr34,Attr35,Attr36,Attr38,Attr39,Attr40,Attr42,Attr43,Attr44,Attr46,Attr48,Attr49,Attr50,Attr51,Attr55,Attr56,Attr57,Attr58,Attr59,Attr62,Attr63,class
0.17209,0.11829,0.8056,7.8103,0.0,0.20222,7.4538,1.6973,0.88171,0.20239,1.7095,0.12423,0.20222,204.76,1.7826,8.4538,0.20222,0.11914,39.901,0.1462,0.10139,0.85541,1.5279,3.978,-0.070769,0.11924,12.995,12.995,0.16015,1.6973,0.88171,0.094351,2.0316,0.086134,147.0,107.1,6.2417,0.13756,0.081042,7.8103,0.11829,7658.6,0.094351,0.19518,0.88469,0.0,25.437,14.349,b'0'
0.32809,0.60247,0.30861,1.6979,0.0,0.32809,0.65984,3.0517,0.39753,0.43325,0.74192,0.1168,0.32809,616.92,0.59165,1.6598,0.32809,0.10751,50.601,0.38285,0.10751,0.38922,0.59165,4.1215,0.17964,0.11127,6.0498,4.4406,0.37642,3.0517,0.55166,0.12334,0.13217,0.12545,82.812,32.211,0.74118,0.35449,0.11616,1.2463,0.44222,4082.4,0.12334,0.82532,0.89504,0.3877,52.891,6.901,b'0'
0.084658,0.841,0.159,1.1891,0.0,0.10479,0.18906,2.2625,0.159,0.10479,0.1246,0.046877,0.10479,2894.3,0.12611,1.1891,0.10479,0.046315,47.817,0.10174,0.037418,0.12541,0.10217,3.1727,0.29068,0.046315,2.57,2.57,0.10117,2.2625,0.159,0.044715,0.24292,0.04497,128.37,80.55,0.83662,0.10047,0.044409,1.1891,0.841,236.66,0.044715,0.53245,0.95381,0.0,135.68,2.6902,b'0'
0.052479,0.63081,0.30264,1.7768,0.0,0.052479,0.58526,1.8686,0.36919,0.068928,0.1347,0.62854,0.052479,196.04,1.8618,1.5853,0.052479,0.028085,72.709,0.0,0.028085,0.31284,1.8618,3.6808,0.3228,0.06215,0.50452,0.31161,0.022598,1.8686,0.60952,0.012094,0.090337,0.0,128.35,55.637,0.8214,-1.122,-0.60045,1.0974,0.38961,1451.1,0.8948,0.14215,0.12669,0.65098,76.105,4.796,b'0'
-0.2407,1.5206,-0.52058,0.65764,-1.7603,-0.2407,-0.34234,0.88963,-0.52055,-0.21112,-0.1583,-0.27056,-0.2407,-2305.8,-0.1583,0.65764,-0.2407,-0.27056,13.126,0.0,-0.27056,-1.8603,-0.1583,1.5719,0.64953,-0.54113,0.25474,0.25474,0.0,0.88963,-0.52055,0.0,0.61997,0.0,23.504,10.378,0.6366,0.0,0.0,0.65764,1.5206,-19.428,0.56459,0.4624,0.48996,0.0,623.87,0.58506,b'0'
0.10773,0.7008,0.024678,1.0389,0.0,0.13756,0.42694,3.1372,0.2992,0.15814,0.21682,0.048924,0.13756,1666.5,0.21902,1.4269,0.13756,0.043848,32.453,0.15697,0.034338,0.28535,0.17644,3.5573,0.20591,0.048894,4.69,4.246,0.16168,3.1372,0.36555,0.051536,0.090342,0.050035,70.017,37.564,0.59924,0.14105,0.04496,0.94054,0.63445,89.048,0.051536,0.36004,0.95622,0.22175,73.815,4.9448,b'0'
0.0025379,0.24263,0.17757,1.7319,0.0,0.0025379,3.1216,1.9616,0.75737,0.0027643,0.01046,0.0016461,0.0025379,27426.0,0.013309,4.1216,0.0025379,0.0012938,49.843,0.0,0.0012938,0.48552,0.013309,3.4181,0.12255,0.0025875,6.1226,6.1226,0.0020388,1.9616,0.75737,0.0010393,0.048453,0.0,75.998,26.155,0.62779,-0.00069117,-0.00035235,1.7319,0.24263,465.0,0.24271,0.0033509,0.75746,0.0,45.146,8.085,b'0'
0.48341,0.18905,0.72511,4.8355,1.269,0.61114,4.0077,1.3572,0.75767,0.61114,3.2326,0.2989,0.61114,107.24,3.4035,5.2896,0.61114,0.2839,23.547,0.58567,0.22457,0.75767,2.7279,4.2256,-0.11186,0.2839,8.3896,3.0979,0.58567,2.2291,0.75767,0.27207,2.281,0.27207,81.886,58.339,4.1009,0.55337,0.25707,4.8355,0.18905,12190.0,0.2632,0.63803,0.7368,0.0,32.055,11.387,b'0'
0.028205,0.74775,-0.17323,0.58702,-0.0481,0.028384,0.33735,1.0724,0.25225,0.028384,0.067667,0.075385,0.028384,4003.0,0.091182,1.3373,0.028384,0.031384,51.58,0.061714,0.031185,0.25225,0.090941,4.6507,0.82576,0.031384,2.0105,0.082533,0.061714,0.93067,0.58053,0.068234,0.0087794,0.068234,97.888,46.308,0.28233,0.021917,0.024233,0.32931,0.41947,-7751.1,0.067522,0.11181,0.93248,1.3014,169.28,2.1561,b'0'
-0.13132,0.35687,0.17405,1.7532,-0.0048307,-0.13127,1.8021,1.3935,0.64313,-0.13127,-0.5681,-0.076728,-0.13127,-1218.3,-0.29961,2.8021,-0.13127,-0.094203,46.646,0.0,-0.094239,0.53207,-0.29975,3.3028,0.25381,-0.18841,3.7457,2.4253,0.0038845,1.3935,0.64313,0.0027875,0.050431,0.0,103.06,56.416,0.98254,-0.024353,-0.017476,1.1352,0.23108,349.5,0.37889,-0.2042,0.62111,0.0,60.525,6.0306,b'0'
0.16664,0.62991,0.39293,1.7006,0.0,0.21037,0.58753,3.7217,0.37009,0.27607,0.37508,0.05912,0.21037,1045.0,0.34929,1.5875,0.21037,0.056526,37.547,0.19454,0.044776,0.33011,0.27987,4.11,0.13217,0.060072,6.5199,5.8053,0.064869,3.7217,0.37009,0.01743,0.25231,0.052271,79.664,42.117,1.018,0.18488,0.049677,1.5142,0.56087,5061.6,0.01743,0.45027,0.94665,0.0,55.007,6.6356,b'0'
-0.22665,0.17806,0.39964,4.17,0.0,-0.23202,4.6162,1.1041,0.82194,-0.22938,-1.8404,-0.16363,-0.23202,-359.72,-1.0147,5.6162,-0.23202,-0.21014,86.763,-0.23474,-0.20527,-0.080056,-0.98448,3.6242,0.068215,-0.20785,10.276,7.2756,-0.19137,1.1041,0.83137,-0.17332,1.0648,-0.21261,129.41,42.649,2.0882,-0.28609,-0.25912,2.9525,0.12607,1682.3,-0.17332,-0.27574,1.2091,0.011468,41.677,8.7579,b'0'
0.13298,0.46617,-0.19309,0.58124,-0.00010779,0.13849,1.1451,1.1685,0.53383,0.15384,0.30036,0.16891,0.13849,862.08,0.42339,2.1451,0.13849,0.11852,60.218,0.13648,0.1138,0.53109,0.41156,4.5615,0.39872,0.13014,2.2374,2.213,0.13687,1.1685,0.53383,0.11713,0.024841,0.1168,80.136,19.918,0.16313,0.0776,0.066409,0.5749,0.46109,-7034.2,0.11713,0.2491,0.89571,0.0,144.03,2.5342,b'0'
0.023784,0.65033,0.13799,1.2143,0.0033248,0.030446,0.53768,3.0171,0.34967,0.061673,0.047279,0.020872,0.030446,3769.4,0.096831,1.5377,0.030446,0.010091,1.9906,0.043799,0.007883,0.34752,0.086588,4.6664,0.21156,0.011249,4.6149,4.5697,0.045332,3.0171,0.34967,0.015025,0.042476,0.014517,91.288,89.298,1.1887,0.011273,0.0037362,1.2024,0.64396,6400.8,0.015025,0.068018,0.98999,0.0,77.904,4.6853,b'0'
0.048189,0.13395,0.79212,6.9133,0.014484,0.056201,6.4652,1.7761,0.86605,0.069659,0.41955,0.046863,0.056201,587.42,0.62136,7.4652,0.056201,0.031642,94.086,0.065824,0.027131,0.062673,0.56155,3.3165,0.018325,0.031652,13.064,13.064,0.026119,1.7761,0.86605,0.014706,0.84256,0.03706,167.12,73.03,3.4955,0.03879,0.02184,6.9133,0.13395,1641.7,0.014706,0.055642,0.96912,0.0,27.528,13.259,b'0'
0.25059,0.26744,0.60275,3.2538,0.0,0.31618,2.7392,2.4485,0.73257,0.32626,1.1823,0.14426,0.31618,276.36,1.3207,3.7392,0.31618,0.12914,56.709,0.32033,0.10235,0.63211,1.0755,3.1741,0.07082,0.13324,8.1732,8.1732,0.26269,2.4485,0.73257,0.10729,0.39573,0.13083,113.94,57.234,1.8314,0.2833,0.11571,3.2538,0.26744,900.01,0.10729,0.34208,0.87488,0.0,39.867,9.1554,b'0'
0.55283,0.65272,-0.055354,0.89908,1.3062,0.55283,0.51768,1.4241,0.3379,0.55283,1.0079,0.31426,0.55283,407.3,0.89615,1.532,0.55283,0.29701,58.884,0.55554,0.29701,0.3379,0.89615,4.2772,0.28132,0.29701,2.3827,0.85111,0.55554,1.8823,0.44211,0.29846,0.23058,0.29846,71.906,13.022,0.35165,0.52343,0.28122,0.75555,0.54852,-1047.9,0.29782,1.6361,0.70218,0.30839,107.56,3.3934,b'0'
0.71418,0.108,0.87202,9.0746,1.4671,0.88545,8.096,1.4962,0.87433,0.88545,8.199,0.33789,0.88545,44.053,8.2854,9.2597,0.88545,0.33436,10.07,0.88492,0.26969,0.87433,6.6995,4.2726,-0.18251,0.33436,16.389,8.1941,0.88492,2.6593,0.87433,0.33417,5.4799,0.33417,53.508,43.438,8.3981,0.87559,0.33064,9.0746,0.108,16335.0,0.33165,0.81683,0.66835,0.0,14.885,24.521,b'0'
0.041951,0.50051,-0.095257,0.79289,0.074782,0.066064,0.98847,1.0463,0.49474,0.066064,0.14364,0.061812,0.066064,1628.0,0.2242,1.998,0.066064,0.03639,37.57,0.081637,0.023108,0.49474,0.17602,5.2215,0.26247,0.03639,3.7723,0.16311,0.081637,1.8265,0.53531,0.044968,0.057065,0.044968,68.044,30.474,0.38661,0.035486,0.019547,0.72862,0.45993,-15862.0,0.044293,0.084794,0.95571,0.082009,92.472,3.9471,b'0'
0.017425,0.20631,0.26254,2.2725,0.18774,0.022329,3.6034,1.0653,0.74344,0.022329,0.10823,0.046345,0.022329,1630.0,0.22392,4.847,0.022329,0.022401,55.765,0.027459,0.01748,0.74344,0.20015,4.3278,0.20625,0.022401,4.5353,0.13309,0.027459,1.0259,0.74344,0.027546,0.026558,0.027546,169.67,113.91,1.5344,0.0035899,0.0036014,2.2725,0.20631,5584.5,0.061312,0.023438,0.93869,0.0,75.545,4.8316,b'0'
0.16763,0.046916,0.12176,5.215,0.0,0.16834,20.315,0.40482,0.95308,0.17295,5.8278,0.54653,0.16834,77.398,4.7159,21.315,0.16834,0.41584,17.134,0.17193,0.41408,0.91444,4.7007,5.6788,0.11589,0.41778,8.1369,5.0099,0.16978,0.40482,0.95537,0.41939,0.05998,0.4247,134.26,117.13,4.5572,0.11902,0.29401,3.2109,0.028886,58117.0,0.41939,0.17588,0.58864,0.0023982,26.045,14.014,b'0'
0.17232,0.26181,0.53208,3.1295,0.41782,0.21531,1.584,1.0995,0.41472,0.21531,0.86174,0.063212,0.21531,340.36,1.0724,3.8196,0.21531,0.048476,0.0,0.4029,0.038796,0.41472,0.90816,4.1126,0.036673,0.048476,16.168,1.5389,0.4029,4.4469,0.42667,0.090711,0.46726,0.090711,54.663,54.663,3.1295,0.33745,0.075975,2.9866,0.24986,6895.4,0.090482,0.4155,0.90952,0.028821,20.533,17.777,b'0'
0.20822,0.050035,0.35246,8.0442,1.8518,0.25812,18.724,1.5124,0.93686,0.25812,5.1587,0.45654,0.25812,54.566,6.6891,19.986,0.25812,0.35208,15.439,0.25611,0.28402,0.93686,5.6918,4.7835,-0.34986,0.35208,9.688,5.1186,0.25611,0.74444,0.93686,0.34935,6.138,0.34935,47.487,32.048,7.4245,0.17954,0.2449,8.0442,0.050035,21410.0,0.33879,0.22225,0.66121,0.0,24.911,14.652,b'0'
0.041206,0.60048,0.27512,1.4816,0.0,0.048299,0.66533,2.2076,0.39952,0.090311,0.084551,0.040768,0.048299,2435.4,0.14988,1.6653,0.048299,0.021879,100.09,0.087049,0.018666,0.3473,0.13806,3.1096,0.26879,0.04091,3.8553,3.6676,0.0052634,2.2076,0.39952,0.0023842,0.043491,0.039432,135.83,35.74,0.42189,0.04535,0.020543,1.4095,0.57124,354.09,0.0023839,0.10314,0.97893,0.0,94.449,3.8645,b'0'
0.0031799,0.62238,0.46745,2.3715,0.0,0.0066138,0.60673,1.2089,0.37762,0.030487,0.019405,0.045121,0.0066138,4164.8,0.08764,1.6067,0.0066138,0.0054711,98.889,0.030487,0.0026305,0.19877,0.082123,2.4465,0.50411,0.024163,3.4584,1.8939,0.030168,1.2089,0.65917,0.024956,0.038055,0.025219,240.13,141.24,1.4106,-0.017445,-0.014431,1.2987,0.34083,130.68,0.024956,0.008421,0.99453,0.74561,102.91,3.5469,b'0'
0.013024,0.62499,0.33335,2.0019,0.053614,0.017397,0.57748,1.0272,0.36092,0.017397,0.052286,0.048337,0.017397,3146.4,0.116,1.6,0.017397,0.011599,73.275,0.037168,0.0086832,0.36092,0.10901,4.9473,0.40303,0.011599,4.3886,0.059469,0.037168,1.5126,0.65318,0.02478,0.14474,0.02478,150.37,77.096,1.0969,-0.017937,-0.011958,1.0658,0.33273,29528.0,0.026456,0.036086,0.97354,0.80976,80.97,4.5078,b'0'
0.11792,0.90507,0.091807,1.1017,-0.20718,0.11792,0.10489,2.6184,0.094932,0.11796,0.13068,0.045931,0.11792,2746.8,0.13288,1.1049,0.11792,0.045036,51.331,0.090837,0.045036,-0.084778,0.13288,3.4175,0.31733,0.045052,2.8012,2.793,0.090579,2.6184,0.094932,0.034593,0.08665,0.034692,127.69,76.359,0.69367,0.088493,0.033797,1.0985,0.90239,240.11,0.034593,1.2422,0.95572,0.0,125.79,2.9016,b'0'
0.17762,0.61749,0.34211,1.8673,0.0,0.17762,0.61946,1.288,0.38251,0.18125,0.45028,0.29221,0.17762,598.84,0.60951,1.6195,0.17762,0.13791,69.434,0.0,0.13791,0.37886,0.60951,4.1373,0.43296,0.30743,1.3654,0.87224,0.008214,1.288,0.60553,0.0063774,0.17114,0.0,189.61,120.17,1.2461,-0.19875,-0.15431,1.1929,0.39447,4692.9,0.58183,0.46436,0.42736,0.58305,111.79,3.2651,b'0'
0.044479,0.10547,0.41052,4.8923,-0.037047,0.044479,8.4814,0.95693,0.89453,0.05544,0.42173,0.070807,0.044479,568.15,0.64244,9.4814,0.044479,0.046481,65.871,0.034553,0.046481,0.0074319,0.64244,3.5583,0.089775,0.046481,8.8767,8.8767,0.020716,0.95693,0.89453,0.021649,0.19914,0.036108,188.8,122.93,3.2549,0.011274,0.011782,4.8923,0.10547,1484.7,0.021649,0.049724,0.95524,0.0,40.229,9.0731,b'0'
0.14124,0.33816,0.32697,3.2092,0.33905,0.17646,1.6344,1.1554,0.55269,0.17646,1.1923,0.14031,0.17646,612.31,0.5961,2.9572,0.17646,0.12283,42.172,0.18225,0.098314,0.55269,0.49195,4.7863,0.20193,0.12283,8.4009,0.53895,0.18225,1.4446,0.74285,0.12686,0.38976,0.12686,106.02,63.849,2.0877,0.15714,0.10938,1.4046,0.148,19988.0,0.13452,0.25555,0.86548,0.34406,37.603,9.7067,b'0'
-0.23824,0.2188,0.67111,4.0673,0.0,-0.23824,3.5705,2.2135,0.7812,-0.23824,-1.0888,-0.096084,-0.23824,-375.49,-0.97206,4.5705,-0.23824,-0.10763,53.596,-0.2386,-0.10763,0.76804,-0.97206,3.8808,0.023924,-0.10763,11.221,11.221,-0.24168,2.2135,0.7812,-0.10919,0.76936,-0.10779,118.99,65.39,2.5818,-0.26415,-0.11934,4.0673,0.2188,5100.1,-0.10919,-0.30496,1.1066,0.0,36.079,10.117,b'0'
0.093636,0.78343,0.80606,5.2843,0.0,0.11437,0.27644,0.65542,0.21657,0.11437,0.60788,0.1745,0.11437,2500.3,0.14599,1.2764,0.11437,0.1745,0.0,0.10015,0.14286,0.19953,0.11952,4.5497,1.1935,0.1745,2.9849,0.71684,0.093817,0.65542,0.80811,0.14314,0.012255,0.15281,552.39,552.39,5.2843,0.10015,0.15281,1.269,0.18814,28578.0,0.14314,0.43236,0.83108,2.7314,104.78,3.4836,b'0'
0.043247,0.096676,0.48573,6.0243,0.0,0.056309,9.3438,0.84851,0.90332,0.056317,0.58245,0.13715,0.056309,303.21,1.2038,10.344,0.056309,0.066362,91.451,0.047997,0.050968,0.87187,1.0687,3.2427,-0.2784,0.066371,8.3006,8.3006,0.046041,0.84851,0.90332,0.054261,3.5275,0.056566,103.83,12.381,3.8253,-0.012071,-0.014226,6.0243,0.096676,849.35,0.054261,0.047876,0.93474,0.0,41.587,8.7769,b'0'
0.0074305,0.032523,0.0075417,1.3967,0.15119,0.0074305,29.747,0.12203,0.96748,0.0074305,0.39087,0.060893,0.0074305,1597.6,0.22847,30.747,0.0074305,0.060893,0.0,0.00099844,0.060893,0.42778,0.22847,2.9668,0.26485,0.060893,6.3664,3.7213,0.00099844,0.12203,0.96748,0.0081822,0.057063,0.0081822,76.177,76.177,1.3967,0.00099844,0.0081822,0.8164,0.01901,6.987,0.0081822,0.0076803,0.94215,0.0,56.863,6.4189,b'0'
0.026991,0.40982,0.14328,1.464,0.0,0.038543,1.4401,2.1439,0.59018,0.051867,0.12482,0.044552,0.038543,1566.0,0.23307,2.4401,0.038543,0.017978,9.8595,0.051052,0.01259,0.052983,0.20489,4.8427,0.18924,0.022135,6.7725,5.1029,0.052661,2.1439,0.68874,0.024563,0.017731,0.023812,76.031,66.172,1.2764,-0.0059223,-0.0027623,1.1031,0.30879,9975.0,0.024563,0.045734,0.98245,0.16699,52.571,6.943,b'0'
0.11382,0.15269,0.23573,3.0748,0.46178,0.14442,5.4021,1.1574,0.82484,0.14442,1.2711,0.20403,0.14442,258.66,1.4111,6.5492,0.14442,0.13676,0.34738,0.1398,0.10778,0.82484,1.2107,4.3388,-0.072011,0.13676,8.0309,0.9156,0.1398,1.0676,0.86391,0.13238,2.0745,0.13238,39.282,38.934,3.066,0.068764,0.065115,2.288,0.11362,5143.5,0.13597,0.13799,0.86403,0.04737,39.269,9.2948,b'0'
0.0096655,0.8784,-0.034891,0.96028,-0.20354,0.0096655,0.13843,4.2402,0.1216,0.073577,0.011003,0.0093935,0.0096655,8049.6,0.045344,1.1384,0.0096655,0.0022795,22.83,0.069918,0.0022795,-0.10228,0.045344,2.6914,0.19713,0.017352,4.7352,4.7352,0.080796,4.2402,0.1216,0.019055,0.20943,0.016489,56.774,33.945,0.65835,0.039753,0.0093752,0.96028,0.8784,-17.143,0.019055,0.079489,0.99775,0.0,75.614,4.8272,b'0'
0.062388,0.90497,0.1178,1.2201,-0.314,0.062388,0.10501,0.83551,0.09503,0.089177,0.11657,0.1316,0.062388,3004.1,0.1215,1.105,0.062388,0.074671,140.29,0.089109,0.074671,0.046599,0.1215,3.0138,1.0208,0.10661,1.4423,0.85299,0.063581,0.83551,0.30981,0.076098,0.10967,0.10665,259.63,119.35,0.62011,0.041543,0.049721,0.72158,0.53521,121.62,0.076098,0.65651,0.92867,2.2601,233.81,1.5611,b'0'
0.073826,0.33114,0.10631,1.3803,0.084261,0.075667,1.795,1.1469,0.59439,0.075667,0.27067,0.10572,0.075667,1115.3,0.32726,3.0199,0.075667,0.073816,62.203,0.093298,0.07202,0.59439,0.3217,5.157,0.31262,0.073816,3.1973,0.28175,0.093298,1.0313,0.64598,0.091016,0.046424,0.091016,132.77,70.571,0.7554,0.060597,0.059115,1.1653,0.27955,15262.0,0.12806,0.1242,0.87194,0.086789,99.54,3.6669,b'0'
0.0088778,0.68863,0.090236,1.2856,-0.076172,0.0086512,0.45215,0.79032,0.31137,0.039145,0.027383,0.064676,0.0086512,4917.4,0.074227,1.4522,0.0086512,0.010946,76.14,0.033636,0.011233,0.30757,0.074556,5.12,0.84877,0.039851,2.5078,1.1506,-0.0019971,0.79032,0.52412,-0.0025269,0.080035,0.04256,175.91,99.767,0.76379,-0.0088276,-0.01117,0.58983,0.31594,11895.0,-0.0025269,0.028512,0.98967,0.68327,145.91,2.5015,b'0'
0.0094477,0.8036,-0.068066,0.91512,0.0,0.012697,0.2444,1.8186,0.1964,0.021281,0.015833,0.049518,0.012697,3257.2,0.11206,1.2444,0.012697,0.0069816,37.988,0.014455,0.0051951,0.17943,0.10802,3.4693,0.34939,0.0069816,2.2186,2.214,0.039397,1.8186,0.1964,0.021664,0.24964,0.0079484,107.11,69.121,0.6791,-0.062901,-0.034588,0.91322,0.80193,-200.56,0.021663,0.048105,0.99308,0.0,160.95,2.2678,b'0'
-0.1433,1.0698,-0.53925,0.48654,-0.12015,-0.1433,-0.065223,2.0131,-0.069774,-0.14213,-0.13644,0.080539,-0.1433,2408.3,0.15156,0.93478,-0.1433,-0.07118,15.764,0.0,-0.07118,-0.26345,0.15156,4.2706,0.50509,-0.14261,1.3371,1.3127,0.019364,2.0131,-0.067544,0.0096188,0.051082,0.0,82.919,67.155,0.40376,-0.30543,-0.15172,0.47766,1.0502,-10054.0,0.30243,2.0537,0.69811,-0.031953,190.42,1.9168,b'0'
0.017397,0.75588,0.25377,1.834,0.089657,0.026429,0.26774,1.0676,0.20238,0.026429,0.086857,0.078835,0.026429,2657.0,0.13737,1.323,0.026429,0.020065,56.462,0.067128,0.013208,0.20238,0.12542,4.8029,0.51666,0.020065,4.0546,0.088808,0.067128,1.3494,0.65398,0.050965,0.2553,0.050965,133.12,76.656,1.1644,-0.01028,-0.0078045,0.73829,0.30429,16118.0,0.063325,0.085966,0.93668,2.2315,84.321,4.3287,b'0'
0.12969,0.51475,0.46035,1.8943,0.35059,0.16433,0.89821,1.1092,0.46236,0.16433,0.31923,0.073969,0.16433,1123.7,0.32482,1.9427,0.16433,0.072696,94.561,0.17137,0.057371,0.46236,0.25753,5.0054,0.22269,0.072696,3.9589,0.33291,0.17137,2.2664,0.46236,0.075812,0.0229,0.075812,155.55,60.987,0.75664,0.16849,0.074539,1.8943,0.51475,46616.0,0.098485,0.28049,0.90151,0.0,83.118,4.3913,b'0'
0.055074,0.081286,0.62238,8.6567,0.16716,0.073509,7.609,1.0339,0.61851,0.073509,0.90432,0.088175,0.073509,169.95,2.1477,12.302,0.073509,0.037127,0.0022594,0.064723,0.027817,0.61851,1.9209,4.4914,-0.10631,0.037127,23.559,0.79623,0.064723,2.0095,0.61851,0.03269,3.7418,0.03269,73.651,73.649,8.6565,-0.036348,-0.018358,8.6567,0.081286,19297.0,0.032784,0.089044,0.96722,0.0,14.985,24.357,b'0'
0.36689,0.1775,0.53695,4.5378,0.0,0.45604,4.634,2.0404,0.8225,0.45973,3.0047,0.24847,0.45604,127.79,2.8563,5.634,0.45604,0.22351,14.483,0.45891,0.17982,0.763,2.354,2.9858,0.086991,0.22397,10.523,8.9984,0.44321,2.0404,0.8225,0.21722,2.1722,0.22492,64.227,49.744,4.0044,0.40798,0.19995,3.8803,0.15178,519.74,0.21722,0.44607,0.77908,0.0,27.151,13.443,b'0'
0.080286,0.43302,0.24073,1.7266,0.2308,0.10213,1.2017,1.0499,0.52036,0.10213,0.30826,0.076781,0.10213,938.56,0.38889,2.3093,0.10213,0.046564,25.859,0.10499,0.036606,0.52036,0.33845,4.8746,0.18725,0.046564,6.3058,0.24245,0.10499,2.2131,0.62209,0.047868,0.11214,0.047868,89.013,63.154,1.2576,0.038714,0.017651,1.321,0.3313,18037.0,0.04749,0.15429,0.95251,0.1955,55.134,6.6202,b'0'
0.26752,0.47455,0.18103,1.4387,0.0,0.26752,1.1073,1.051,0.52545,0.2691,0.64833,0.27654,0.26752,595.93,0.61249,2.1073,0.26752,0.25453,114.45,0.26348,0.25453,0.26925,0.61249,3.8132,0.37762,0.25603,1.9155,1.6656,0.26064,1.051,0.52545,0.24799,0.20918,0.25068,176.19,61.738,0.64001,0.24035,0.22867,1.251,0.41264,1177.4,0.24799,0.50913,0.74819,0.0,143.3,2.5471,b'0'
0.2326,0.035073,0.82199,24.437,0.47277,0.26619,18.866,1.1521,0.66168,0.26619,7.5897,0.24757,0.26619,41.3,8.8378,28.512,0.26619,0.2126,0.0,0.26499,0.18578,0.66168,7.8801,4.8962,-0.013891,0.2126,30.985,7.5555,0.26499,1.3575,0.66168,0.21165,1.9306,0.21165,230.11,230.11,24.437,0.22121,0.17668,24.437,0.035073,64722.0,0.13204,0.35153,0.86796,0.0,10.225,35.699,b'0'
0.012224,0.12711,0.19244,3.1249,0.033468,0.013287,5.5514,1.0293,0.70565,0.013287,0.14672,0.10889,0.013287,813.67,0.44858,7.8671,0.013287,0.025375,33.56,0.012932,0.023344,0.70565,0.44021,4.7906,-0.028726,0.025375,5.6171,0.10173,0.012932,0.53481,0.7422,0.024695,1.5918,0.024695,96.786,63.226,2.5933,-0.030801,-0.058822,2.2265,0.090565,11883.0,0.028512,0.017323,0.97149,0.051792,63.128,5.7819,b'0'
-0.10351,0.46558,0.22585,1.4851,0.0,-0.10351,1.1478,1.6798,0.53441,-0.086239,-0.22232,-0.056932,-0.10351,-1776.9,-0.20541,2.1478,-0.10351,-0.061619,62.473,0.0,-0.061619,0.51489,-0.20541,3.4876,0.27091,-0.12324,2.9352,2.9352,0.00033647,1.6798,0.53441,0.0002003,0.12034,0.0,138.06,75.591,0.86755,-0.0078729,-0.0046868,1.4851,0.46558,694.06,0.18646,-0.19369,0.82996,0.0,101.16,3.608,b'0'
0.028168,0.071219,0.82267,12.994,0.47969,0.040246,13.041,1.2767,0.92878,0.040853,0.58677,0.070915,0.040246,287.13,1.2712,14.041,0.040246,0.031525,27.945,0.030401,0.022064,0.50741,1.1016,2.7733,-0.40655,0.031525,18.3,17.624,0.021463,1.2767,0.92878,0.016812,8.6987,0.023813,84.233,56.288,11.569,-0.019887,-0.015577,12.514,0.068589,488.09,0.016813,0.030328,0.96915,0.0,19.61,18.613,b'0'
0.16405,0.1372,0.17397,2.4823,0.39954,0.16845,6.248,1.2643,0.85723,0.16845,1.4353,0.29928,0.16845,209.6,1.7414,7.2886,0.16845,0.21101,83.188,1.9576,0.20549,0.85723,1.7093,4.588,0.10248,0.21101,5.38,14.269,1.9576,2.5975,0.87707,2.4522,0.48802,2.4522,107.02,23.83,0.93209,1.8872,2.364,2.1235,0.11737,6736.6,0.20903,0.19137,0.79097,0.023137,53.662,6.8018,b'0'
0.06269,0.26342,0.66858,3.5381,0.56008,0.082705,2.7963,0.76432,0.73658,0.11793,0.31397,0.11188,0.082705,1124.4,0.32462,3.7963,0.082705,0.10821,160.05,0.10487,0.08202,0.62277,0.24863,2.6428,-0.10768,0.10858,2.4193,2.4193,0.12703,0.76432,0.73658,0.1662,1.3384,0.1372,276.71,116.66,2.2658,0.10206,0.13353,3.5381,0.26342,293.71,0.1662,0.085109,0.89373,0.0,125.79,2.9016,b'0'
0.025704,0.90788,-0.092576,0.83927,-0.035867,0.028217,0.10147,1.9568,0.092119,0.050184,0.048989,0.074903,0.028217,2260.8,0.16144,1.1015,0.028217,0.01442,15.264,0.038787,0.013136,0.0015012,0.15868,4.31,0.45913,0.025646,3.3447,2.122,0.030303,1.9568,0.40008,0.015486,0.024068,0.019821,87.583,72.319,0.6972,-0.079569,-0.040662,0.53246,0.57599,-1890.0,0.015486,0.27903,0.98576,3.3431,107.44,3.3974,b'0'
-0.0078723,0.55454,-0.13302,0.70218,-0.090745,-0.0078723,0.8033,0.72762,0.44546,-0.0059131,-0.017625,0.19258,-0.0078723,1444.4,0.25269,1.8033,-0.0078723,-0.010819,67.551,0.0,-0.010819,-0.095448,0.25269,4.4817,0.71818,-0.021638,1.1446,0.92193,0.021025,0.72762,0.55189,0.028895,0.072896,0.0,140.99,73.441,0.40068,-0.148,-0.2034,0.56556,0.44664,-4033.1,0.29737,-0.017672,0.72119,0.23892,224.05,1.6291,b'0'
