Attr1,Attr2,Attr3,Attr4,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr22,Attr23,Attr25,Attr26,Attr29,Attr30,Attr31,Attr33,Attr34,Attr35,Attr36,Attr38,Attr39,Attr40,Attr42,Attr43,Attr44,Attr46,Attr48,Attr49,Attr50,Attr51,Attr55,Attr56,Attr57,Attr58,Attr59,Attr62,Attr63,class
0.061095,0.097681,0.46676,5.7784,0.25888,0.1499,8.7775,1.1702,0.85739,0.1499,1.5346,0.18586,0.1499,196.5,1.8575,10.237,0.1499,0.15355,30.146,0.15267,0.062582,0.85739,0.94841,5.6243,-0.29445,0.15355,8.5404,1.5629,0.15267,0.9974,0.85739,0.15638,3.9495,0.15638,66.795,36.649,4.953,0.12112,0.12407,5.7784,0.097681,196510.0,0.14546,0.071257,0.85454,0.0,36.521,9.9942,0
0.026011,0.39194,0.13755,1.7967,0.1419,0.032944,1.3791,1.0375,0.54052,0.032944,0.1908,0.078233,0.032944,1607.0,0.22713,2.5514,0.032944,0.028951,47.774,0.04309,0.022858,0.54052,0.20945,5.6524,0.34011,0.028951,6.3523,0.10994,0.04309,1.1532,0.75981,0.037867,0.050948,0.037867,96.681,48.907,0.93405,-0.01299,-0.011415,0.79146,0.17266,61786.0,0.036176,0.048122,0.96382,0.4057,55.381,6.5907,0
0.14684,0.62834,0.16691,2.3955,0.22096,0.18344,0.54729,1.2877,0.34388,0.18344,1.5337,0.25233,0.18344,976.4,0.37382,1.5915,0.18344,0.19706,48.883,0.20153,0.15774,0.34388,0.31557,5.4833,0.65357,0.19706,6.044,0.32074,0.20153,0.9666,0.85262,0.2165,0.32843,0.2165,96.941,48.058,1.3532,0.15008,0.16123,0.45598,0.1196,50793.0,0.22344,0.42699,0.77656,1.4794,46.897,7.7831,0
-0.025561,0.41551,0.13737,1.6543,0.0,-0.026149,1.4067,0.47659,0.58449,-0.002154,-0.12455,0.027922,-0.026149,11397.0,0.032027,2.4067,-0.026149,-0.054866,140.11,-0.008687,-0.053634,0.54907,0.033441,5.3314,0.87184,-0.054866,1.7104,0.86422,0.1231,0.47659,0.79005,0.2583,0.12983,-0.018227,245.12,105.01,0.78293,-0.048143,-0.10102,0.83589,0.20995,1.6543,0.2583,-0.043733,0.79052,0.3517,160.79,2.27,0
0.088224,0.027834,0.60948,22.897,0.1366,0.109,33.48,1.2913,0.93189,0.109,3.9161,0.39393,0.109,72.094,5.0628,35.927,0.109,0.30471,82.546,0.09391,0.24663,0.93189,4.3164,4.6406,-0.91478,0.30471,9.9525,3.3739,0.09391,0.40846,0.93189,0.26252,19.087,0.26252,108.19,25.645,19.99,0.061991,0.17329,22.897,0.027834,26643.0,0.22561,0.094672,0.77439,0.0,28.4,12.852,0
0.007408,0.88289,-0.12461,0.79705,-0.048815,0.007408,0.13265,1.0665,0.11711,0.035226,0.012065,0.024074,0.007408,12552.0,0.029079,1.1326,0.007408,0.006946,94.463,0.012392,0.006946,-0.041407,0.029079,4.2985,0.82705,0.028944,1.7191,1.1955,0.010934,1.0665,0.38559,0.010253,0.016998,0.01162,163.93,69.463,0.34754,-0.005873,-0.005507,0.55431,0.614,-2477.7,0.010253,0.063255,0.99322,2.2925,210.15,1.7369,0
0.023531,0.75828,-0.11759,0.83107,-0.004839,0.035256,0.31878,2.2753,0.24172,0.056081,0.050646,0.041726,0.035256,2915.2,0.12521,1.3188,0.035256,0.015495,47.549,0.053523,0.010342,0.066893,0.10974,4.3594,0.32472,0.02188,3.1906,2.929,0.054292,2.2753,0.2925,0.023861,0.031227,0.023523,89.319,41.77,0.40527,-0.006162,-0.002708,0.76295,0.69612,-2690.4,0.023861,0.097348,0.98477,0.21006,111.67,3.2686,0
0.023072,0.71336,0.20857,1.3962,0.0,0.05177,0.40182,1.3977,0.28664,0.052221,0.098346,0.081906,0.05177,2274.5,0.16048,1.4018,0.05177,0.037041,0.0,0.049666,0.016508,0.15207,0.12025,3.5077,0.48237,0.037041,2.5585,1.888,0.050838,1.3977,0.28664,0.036374,0.19224,0.035535,165.51,165.51,1.3962,-0.013042,-0.009331,1.0303,0.52641,671.28,0.036374,0.080493,0.96322,0.0,137.47,2.6551,0
0.094638,0.59289,0.23235,1.8446,-0.005356,0.11336,0.68667,2.3765,0.40711,0.14763,0.41203,0.071486,0.11336,1273.8,0.28654,1.6867,0.11336,0.047699,15.009,0.14215,0.039823,0.39659,0.25497,4.057,0.19405,0.060444,8.2559,3.831,0.10514,2.3765,0.6765,0.044241,0.49351,0.059813,57.088,42.079,1.4894,0.085617,0.036027,0.85594,0.27512,2649.3,0.044241,0.23246,0.95378,0.66169,42.255,8.638,0
0.15678,0.24086,0.22574,2.427,-0.02042,0.19821,3.1518,1.0368,0.75914,0.20721,1.253,0.27449,0.19821,308.92,1.1815,4.1518,0.19821,0.19118,28.802,0.20001,0.15122,0.41254,1.0095,5.1688,0.16582,0.19986,5.2691,3.4606,0.20325,1.0368,0.80574,0.19604,0.93284,0.19292,83.213,54.411,1.9098,0.11364,0.10961,1.594,0.15819,33300.0,0.19604,0.20652,0.81196,0.061387,55.691,6.554,0
0.056155,0.53111,0.3158,2.0809,0.0,0.069669,0.88283,1.7005,0.46889,0.074345,0.23845,0.066405,0.069669,1716.7,0.21262,1.8828,0.069669,0.040969,35.79,0.06412,0.033022,0.35928,0.18717,4.5485,0.13046,0.043644,5.5849,3.0724,0.068766,1.7005,0.5085,0.040438,1.078,0.037706,62.892,27.101,1.5102,0.020865,0.01227,1.1447,0.29218,11168.0,0.040438,0.11976,0.95962,0.084484,62.712,5.8202,0
0.28284,0.43366,0.48482,2.4617,0.0,0.28284,1.3059,3.8013,0.56634,0.28713,0.85274,0.083001,0.28284,501.68,0.72755,2.3059,0.28284,0.074405,3.676,0.27888,0.074405,0.28284,0.72755,3.4814,0.08057,0.075013,10.643,8.14,0.27129,3.8013,0.66205,0.071367,0.4,0.073363,65.661,61.985,2.3463,0.2462,0.064768,1.8828,0.33168,1469.0,0.071367,0.49942,0.926,0.169,31.848,11.461,0
0.6667,0.20879,0.75382,4.8749,0.0,0.6667,3.7894,3.657,0.79121,0.6667,3.427,0.20924,0.6667,99.595,3.6648,4.7894,0.6667,0.18231,44.736,0.0,0.18231,0.78663,3.6648,4.0384,0.045388,0.40757,12.066,11.243,0.05852,3.657,0.79121,0.016002,1.726,0.0,61.143,16.407,2.5709,-0.098492,-0.026933,4.5421,0.19454,8234.4,0.3581,0.84264,0.64278,0.0,19.417,18.798,0
0.060965,0.36518,0.073097,1.2462,0.0,0.060661,1.7392,2.6275,0.63512,0.065211,0.20429,0.050906,0.060661,996.51,0.36628,2.7384,0.060661,0.023087,11.587,0.049742,0.023202,0.060965,0.36711,3.5181,0.13898,0.024818,8.715,7.0864,0.039733,2.6275,0.70003,0.015122,0.53218,0.018931,29.451,17.864,0.96527,-0.023355,-0.008888,1.0133,0.29694,241.0,0.015122,0.095989,0.97717,0.1022,41.248,8.8488,0
0.00797,0.70015,0.2806,1.4174,0.01187,0.009672,0.17806,1.0052,0.12466,0.009672,0.014386,0.006949,0.009672,19195.0,0.019016,1.4283,0.009672,0.005048,0.6798,0.031242,0.00416,0.12466,0.016584,3.8503,0.076737,0.005048,2.8351,0.044622,0.031242,1.9409,0.15249,0.016306,1.1387,0.016306,35.695,35.015,1.412,0.0276,0.014405,1.361,0.67232,1987.9,0.005144,0.063928,0.99486,0.2232,128.08,2.8497,0
0.1112,0.33851,0.014757,1.0606,0.36633,0.13304,1.3742,1.0748,0.46518,0.13304,0.54638,0.11781,0.13304,648.83,0.56255,2.9541,0.13304,0.082302,15.828,0.14327,0.068795,0.46518,0.49805,4.5118,0.16331,0.082302,6.1766,0.42324,0.14327,1.6724,0.5602,0.088634,0.33105,0.088634,40.111,24.283,0.77272,0.085882,0.053129,0.76289,0.24349,479.52,0.069616,0.23906,0.93038,0.20427,54.98,6.6387,0
0.11566,0.50264,0.20777,1.5592,0.33734,0.14457,0.96956,1.0812,0.48734,0.14457,0.38909,0.1081,0.14457,887.27,0.41137,1.9895,0.14457,0.075577,10.525,0.14751,0.060466,0.48734,0.35387,4.0782,0.1515,0.075577,4.7615,0.29346,0.14751,1.9213,0.61844,0.077114,0.59441,0.077114,68.401,57.876,1.4107,0.0853,0.044593,1.1526,0.37155,2487.7,0.07513,0.23733,0.92487,0.26899,70.898,5.1483,0
0.14542,0.23989,0.56784,3.7728,0.64022,0.18153,3.1344,1.1008,0.75192,0.18153,0.88641,0.12376,0.18153,346.49,1.0534,4.1685,0.18153,0.088905,10.14,0.19012,0.07122,0.75192,0.90289,3.6661,-0.13531,0.088905,9.0573,0.79253,0.19012,2.0517,0.78702,0.093112,2.5337,0.093112,45.359,35.218,3.4958,0.11895,0.058254,3.2207,0.20479,2632.2,0.091568,0.1934,0.90843,0.04668,36.609,9.9703,0
0.49687,0.1567,0.43621,3.7837,0.54386,0.61749,5.2799,1.4148,0.82736,0.61749,3.9406,0.30796,0.61749,89.333,4.0858,6.3816,0.61749,0.29701,16.637,0.61067,0.239,0.82736,3.3161,4.5031,-0.057578,0.29701,9.3773,3.897,0.61067,2.0915,0.82736,0.29373,1.7698,0.29373,55.405,38.768,3.179,0.5879,0.28278,3.7837,0.1567,13894.0,0.2932,0.60055,0.7068,0.0,27.511,13.267,0
0.39115,0.30123,0.36292,2.2703,0.39115,0.47816,1.9051,1.3096,0.57389,0.47816,1.6737,0.24827,0.47816,209.24,1.7444,3.3197,0.47816,0.22592,12.322,0.48599,0.1848,0.57389,1.4556,4.1515,-0.096703,0.22592,5.6572,1.6133,0.48599,2.149,0.58943,0.22961,1.776,0.22961,24.356,12.034,2.0202,0.43867,0.20726,2.1532,0.28568,5144.2,0.23641,0.68158,0.76359,0.027094,49.266,7.4087,0
0.45155,0.31904,0.471,2.9321,0.45155,0.55974,1.8936,1.1533,0.60415,0.55974,2.2961,0.15926,0.55974,176.34,2.0698,3.1344,0.55974,0.13499,25.337,0.56738,0.1089,0.60415,1.7307,3.8512,0.045248,0.13499,14.749,1.7784,0.56738,4.1663,0.67941,0.13683,0.56936,0.13683,50.701,25.365,1.7514,0.46676,0.11257,2.2404,0.24378,3343.4,0.13292,0.74742,0.86708,0.12458,21.459,17.01,0
0.038817,0.56087,0.11104,1.5351,0.20164,0.047915,0.76859,1.0716,0.43108,0.047915,0.23091,0.12758,0.047915,1781.0,0.20494,1.783,0.047915,0.053181,72.683,0.055171,0.043084,0.43108,0.18872,4.7507,0.61246,0.053181,4.052,0.098368,0.055171,0.91714,0.78444,0.061235,0.068805,0.061235,123.26,50.581,0.6705,-0.011857,-0.01316,0.56795,0.20751,6254.4,0.066773,0.090047,0.93323,0.81971,84.065,4.3419,0
0.27247,0.35405,0.25911,1.7319,0.0,0.27247,1.8245,2.9003,0.64595,0.27301,0.76959,0.40309,0.27247,110.54,3.302,2.8245,0.27247,0.093947,6.1744,0.0,0.093947,0.61305,3.302,3.805,0.089643,0.21006,4.5613,4.5613,0.00024,2.9003,0.64595,8.3e-05,0.26567,0.0,65.329,59.155,1.5933,-0.89658,-0.30914,1.7319,0.35405,1653.7,0.44318,0.42181,0.55711,0.0,44.557,8.1917,0
0.035124,0.30295,0.12114,1.6247,-0.16525,0.026531,2.3008,1.0077,0.69705,0.026531,0.13682,0.057078,0.026531,1359.0,0.26858,3.3008,0.026531,0.018611,11.103,0.026294,0.02464,0.69705,0.29694,4.4043,0.19665,0.018611,7.2952,0.086792,0.026294,1.4438,0.80609,0.018445,0.11669,0.018445,74.875,63.772,1.4011,-0.028541,-0.020022,1.0399,0.19391,3073.0,0.007633,0.05039,0.99237,0.15643,49.651,7.3513,0
0.43057,0.38239,0.61119,3.1351,0.0,0.53234,1.6151,3.9905,0.61761,0.54084,1.8597,0.14495,0.53234,241.3,1.5127,2.6151,0.53234,0.1334,20.755,0.54083,0.1079,0.49785,1.2465,3.3498,0.095824,0.13405,12.328,9.229,0.46148,3.9905,0.61761,0.11564,0.47572,0.13553,69.63,48.876,2.3424,0.49475,0.12398,2.3469,0.28625,1367.7,0.11564,0.69716,0.86925,0.0,26.183,13.941,0
0.3924,0.10581,0.32343,4.0566,0.37316,0.48154,7.9109,1.3409,0.83708,0.48154,4.5509,0.26858,0.48154,74.981,4.8679,9.4507,0.48154,0.25109,20.016,0.48274,0.20461,0.83708,4.0255,4.3728,-0.080613,0.25109,13.517,4.5622,0.48274,2.0283,0.83708,0.25172,2.476,0.25172,31.831,11.815,3.0627,0.44919,0.23422,4.0566,0.10581,7631.5,0.25422,0.46878,0.74578,0.0,20.139,18.124,0
0.16118,0.18151,0.42455,3.339,0.3928,0.2001,4.4045,1.1259,0.79947,0.2001,1.1024,0.16002,0.2001,232.26,1.5715,5.5093,0.2001,0.11225,52.422,0.19987,0.09042,0.79947,1.3571,4.3322,0.04666,0.11225,8.7223,1.1011,0.19987,1.808,0.79947,0.11212,0.58033,0.11212,102.53,50.107,1.9285,0.11471,0.064353,3.339,0.18151,9123.4,0.11184,0.20161,0.88816,0.0,37.166,9.8207,0
-0.086021,0.63075,-0.46128,0.26868,-0.43212,-0.079001,0.55274,0.93469,0.34864,-0.079001,-0.12525,-0.013798,-0.079001,-21740.0,-0.016789,1.5854,-0.079001,-0.10293,34.941,-0.04944,-0.11208,0.34864,-0.027919,3.827,0.81938,-0.10293,1.3018,-0.078382,-0.04944,0.77239,0.34864,-0.064415,0.007796,-0.064415,78.256,43.315,0.1522,-0.11785,-0.15355,0.26868,0.63075,-3097.4,-0.069868,-0.24673,1.0699,0.0,299.96,1.2168,0
0.1747,0.46634,0.006478,1.0187,0.31215,0.18516,1.1266,1.1152,0.52539,0.18516,0.53504,0.12673,0.18516,679.56,0.53711,2.1444,0.18516,0.093681,20.792,0.21235,0.088392,0.52539,0.51469,5.3071,0.23101,0.093681,5.1213,0.45536,0.21235,1.9908,0.64567,0.10744,0.038941,0.10744,62.616,41.824,0.69337,0.14703,0.074393,0.75597,0.34606,1313.7,0.1033,0.33252,0.8967,0.22893,63.909,5.7113,0
0.14996,0.2666,0.36681,2.3759,0.50878,0.18978,2.6388,1.0756,0.7035,0.18978,0.71184,0.092882,0.18978,403.27,0.9051,3.7509,0.18978,0.07305,1.6614,0.1826,0.057725,0.7035,0.75576,4.5107,-0.09916,0.07305,9.0601,0.68493,0.1826,2.6149,0.7035,0.070288,1.992,0.070288,14.378,12.717,2.3315,0.13108,0.050456,2.3759,0.2666,11890.0,0.070243,0.21317,0.92976,0.0,37.457,9.7446,0
-0.002983,0.31347,0.1555,1.6427,0.023935,-0.002983,2.1247,1.0047,0.66604,-0.002983,-0.012331,0.095522,-0.002983,1028.0,0.35505,3.1901,-0.002983,-0.002561,70.322,0.009479,-0.002561,0.66604,0.35505,4.5127,0.25431,-0.002561,4.793,0.03024,0.009479,1.1846,0.73756,0.008136,0.10511,0.008136,116.54,46.221,0.71493,-0.1048,-0.089947,1.2679,0.24195,5063.7,0.004702,-0.004479,0.9953,0.10738,75.795,4.8156,0
0.44173,0.45715,0.26964,1.5935,0.0,0.53627,1.1875,5.8721,0.54285,0.53628,1.1803,0.10086,0.53627,281.72,1.2956,2.1875,0.53627,0.091325,0.80113,0.53528,0.075226,0.50563,1.0888,3.6334,0.054665,0.091325,11.801,11.728,0.51048,5.8721,0.54285,0.086934,0.41266,0.091158,33.348,32.547,1.5651,0.47927,0.081618,1.5837,0.45435,1159.2,0.086934,0.81373,0.90952,0.0,28.242,12.924,0
0.18831,0.43028,0.36024,2.085,0.0,0.2304,1.3241,2.4368,0.56972,0.23944,0.69391,0.13876,0.2304,464.46,0.78586,2.3241,0.2304,0.094549,20.318,0.23342,0.077279,0.49082,0.68805,3.5835,0.17301,0.098231,6.6768,5.1522,0.2199,2.4368,0.63723,0.090241,0.061884,0.095787,100.62,80.297,1.6764,0.12567,0.051573,1.6089,0.33203,1380.7,0.090241,0.33054,0.90654,0.11849,49.734,7.3391,0
0.00312,0.37441,0.053822,1.1955,-0.017629,0.008268,1.6712,1.7321,0.62574,0.024649,0.030028,0.048726,0.008268,1619.2,0.22542,2.6708,0.008268,0.004774,25.872,0.024025,0.001801,-0.014353,0.21167,3.8069,0.21445,0.01423,6.2465,4.5938,0.012168,1.7321,0.69236,0.007025,0.010765,0.01387,68.74,42.868,0.74958,-0.052106,-0.030082,0.87917,0.27535,345.0,0.007025,0.004986,0.99527,0.10646,58.023,6.2907,0
0.25138,0.28886,0.67156,3.392,0.22151,0.31269,2.4618,1.8591,0.71114,0.31269,1.1137,0.18013,0.31269,314.85,1.1593,3.4618,0.31269,0.1682,61.508,0.29821,0.13522,0.65496,0.94703,4.2282,0.059047,0.1682,5.4776,5.3239,0.32119,1.8591,0.71114,0.17277,0.68265,0.16041,149.34,87.835,2.2761,0.27603,0.14848,3.2968,0.28076,11356.0,0.17277,0.35349,0.8345,0.0,55.122,6.6217,0
0.27996,0.71252,0.24212,1.341,0.0,0.27996,0.40346,5.445,0.28748,0.28642,0.39428,0.055708,0.27996,857.39,0.42571,1.4035,0.27996,0.051416,24.564,0.28542,0.051416,0.27996,0.42571,3.4154,0.12254,0.051855,7.3053,7.2799,0.25791,5.445,0.28748,0.047367,0.085149,0.052419,59.774,35.21,0.82491,0.26205,0.048126,1.3363,0.71004,630.15,0.047367,0.97385,0.95015,0.0,47.597,7.6685,0
0.031159,0.48037,0.05515,1.2122,0.0,0.048149,1.0817,1.8176,0.51963,0.087139,0.18522,0.10091,0.048149,955.93,0.38183,2.0817,0.048149,0.026491,40.815,0.10954,0.017143,0.3498,0.34646,3.5481,0.22646,0.026491,6.6367,3.5915,0.092336,1.8176,0.74005,0.050802,0.37195,0.060265,43.861,3.0458,0.4303,-0.025734,-0.014158,0.65595,0.25995,194.85,0.050802,0.059964,0.96177,0.42419,52.203,6.9919,0
0.28917,0.2429,0.62367,3.5676,0.0,0.28919,3.1169,4.4178,0.7571,0.28966,1.1906,0.90614,0.28919,22.147,16.481,4.1169,0.28919,0.065461,9.467,0.0,0.065455,0.71337,16.481,3.2043,-0.043491,0.14369,0.038177,0.038177,0.009565,4.4178,0.7571,0.002165,1.791,0.0,35.654,26.187,3.0959,-3.714,-0.84068,3.5676,0.2429,998.34,0.9979,0.38194,0.004216,0.0,20.068,18.188,0
0.31562,0.24565,0.69514,5.3405,0.0,0.39007,3.0708,3.9133,0.75435,0.39047,2.4356,0.11278,0.39007,203.16,1.7966,4.0708,0.39007,0.099679,1.0508,0.38983,0.080652,0.67181,1.4936,3.2417,-0.030386,0.09978,21.952,14.311,0.39765,3.9133,0.75435,0.10162,2.2825,0.099617,45.679,44.628,5.2701,0.33855,0.086513,3.4817,0.16015,1212.8,0.10162,0.4184,0.9006,0.0,14.938,24.435,0
0.42644,0.41153,0.37144,1.9026,0.42644,0.5425,1.4299,1.1337,0.58847,0.5425,1.3182,0.094898,0.5425,263.17,1.387,2.4299,0.5425,0.090197,13.283,0.58614,0.070901,0.58847,1.1049,3.6606,0.042825,0.090197,12.892,1.4243,0.58614,6.0297,0.58847,0.097452,0.38066,0.097452,38.008,24.725,1.3707,0.55786,0.092751,1.9026,0.41153,1700.2,0.11793,0.72466,0.88207,0.0,24.974,14.615,0
0.28887,0.2095,0.59353,5.893,0.0,0.36046,3.7732,1.8045,0.7905,0.36126,2.9717,0.21123,0.36046,200.61,1.8194,4.7732,0.36046,0.19975,50.591,0.3592,0.16008,0.54935,1.4777,3.7076,0.013525,0.19975,12.231,7.0814,0.32098,1.8045,0.7905,0.17787,1.6531,0.19905,104.03,53.437,3.831,0.33849,0.18758,3.412,0.1213,3027.4,0.17787,0.36543,0.80632,0.0,24.535,14.877,0
0.20443,0.59569,0.091894,1.1543,0.12726,0.25394,0.67871,5.9858,0.4043,0.258,0.4264,0.049839,0.25394,728.82,0.50081,1.6787,0.25394,0.042423,18.43,0.25123,0.034153,0.33262,0.4177,2.8435,0.095308,0.043102,9.6707,9.6682,0.22652,5.9858,0.4043,0.037843,0.053344,0.041971,39.981,21.551,0.64681,0.20684,0.034555,1.154,0.59554,64.095,0.037843,0.50564,0.95782,0.0,36.315,10.051,0
0.35589,0.56836,0.18612,1.367,0.0,0.44239,0.75945,6.0157,0.43164,0.45063,0.87226,0.081227,0.44239,424.55,0.85974,1.7594,0.44239,0.073539,5.3199,0.45027,0.05916,0.37067,0.70755,2.9225,0.09413,0.073539,11.571,10.326,0.14695,6.0157,0.43164,0.024428,0.11393,0.074849,38.56,33.24,1.1941,0.40403,0.067162,1.2198,0.50718,155.7,0.024428,0.82451,0.93113,0.0,30.773,11.861,0
0.45402,0.30514,0.60515,2.9832,0.0,0.56704,2.2772,3.4859,0.69486,0.56981,1.8583,0.16531,0.56704,193.28,1.8885,3.2772,0.56704,0.16267,26.12,0.56712,0.13024,0.67461,1.5181,3.7014,0.003318,0.16267,9.5407,9.5407,0.57467,3.4859,0.69486,0.16486,0.9621,0.16269,64.574,38.454,2.1657,0.55791,0.16005,2.9832,0.30514,3042.6,0.16486,0.6534,0.8375,0.0,31.95,11.424,0
0.35385,0.28238,0.43608,3.3031,0.0,0.43794,2.5413,2.1682,0.71762,0.44305,2.3129,0.23242,0.43794,204.53,1.7846,3.5413,0.43794,0.20198,10.172,0.37399,0.1632,0.70803,1.4868,3.7342,-0.007404,0.20212,10.115,6.7824,0.253,2.1682,0.71762,0.11669,1.6559,0.17248,52.503,42.332,2.984,0.30799,0.14205,2.2148,0.18934,2364.6,0.11669,0.49309,0.81459,0.0,31.874,11.451,0
0.21576,0.40663,0.29314,1.7886,0.19843,0.32752,1.4592,3.2743,0.59337,0.33197,0.88107,0.11004,0.32752,411.92,0.88609,2.4592,0.32752,0.10003,5.52,0.32625,0.065895,0.49212,0.61126,3.6063,0.11666,0.10056,7.4527,6.8129,0.50397,3.2743,0.62828,0.15392,0.27768,0.099639,62.608,57.088,1.6554,0.29345,0.089623,1.6351,0.37172,1184.1,0.15392,0.36361,0.90252,0.058826,41.438,8.8084,0
0.26727,0.5908,0.11794,1.1996,0.0,0.33102,0.69262,3.7371,0.4092,0.33733,0.56029,0.091645,0.33102,629.65,0.57969,1.6926,0.33102,0.088578,5.611,0.3221,0.071518,0.3496,0.47178,3.1643,0.12629,0.090266,5.7862,5.7862,0.31855,3.7371,0.4092,0.085241,0.22697,0.086191,56.126,50.515,1.1024,0.31064,0.083124,1.1996,0.5908,172.18,0.085241,0.65314,0.91584,0.0,57.704,6.3254,0
0.45282,0.075249,0.60338,12.732,0.42756,0.45282,12.289,2.847,0.92475,0.45282,8.8048,0.17523,0.45282,55.054,6.6298,13.289,0.45282,0.15905,37.768,0.45218,0.15905,0.88038,6.6298,3.6407,-0.007524,0.15905,47.308,32.332,0.41405,2.847,0.94857,0.14543,1.9069,0.15882,71.376,33.608,7.0041,0.40611,0.14264,8.7019,0.051429,2638.2,0.14543,0.48967,0.84309,0.025759,6.5933,55.359,0
0.32452,0.59838,0.12064,1.2017,0.0,0.4275,0.67117,7.1615,0.40162,0.4275,0.71486,0.068671,0.4275,444.11,0.82186,1.6712,0.4275,0.059695,0.24663,0.4275,0.045315,0.34897,0.64976,2.9776,0.05903,0.059695,11.229,11.222,0.44627,7.1615,0.40162,0.062315,0.30067,0.059695,27.464,27.217,1.1936,0.36322,0.050718,1.201,0.59802,114.58,0.062315,0.80804,0.94034,0.0,30.479,11.975,0
0.90731,0.092689,0.72844,8.859,0.0,0.90731,9.7887,3.996,0.90731,0.90774,9.7887,0.23608,0.90731,35.862,10.178,10.789,0.90731,0.22706,15.466,0.90721,0.22706,0.90731,10.178,3.5004,-0.025874,0.22706,33.229,33.229,0.91605,3.996,0.90731,0.22924,2.5619,0.22703,53.313,37.848,7.0323,0.87114,0.218,8.859,0.092689,2305.6,0.22924,1.0,0.77375,0.0,8.4664,43.112,0
0.21116,0.63875,0.26787,1.6315,0.0,0.21116,0.56556,2.2379,0.36125,0.24829,0.49778,0.1166,0.21116,893.47,0.40852,1.5656,0.21116,0.094357,9.0037,0.24829,0.094357,0.21116,0.40852,3.4132,0.17752,0.10105,4.5659,3.0323,0.30102,2.2379,0.5758,0.13451,0.6061,0.11095,70.944,61.94,1.5013,0.19851,0.088704,1.0835,0.4242,693.63,0.13451,0.58453,0.90578,0.59391,69.187,5.2755,0
0.093822,0.9235,-0.086894,0.89353,-0.07246,0.11461,0.083151,3.5127,0.07679,0.12644,0.14043,0.042817,0.11461,2241.1,0.16286,1.0828,0.11461,0.032627,1.7398,0.12615,0.026709,0.032621,0.14036,3.5396,0.25058,0.032627,4.1571,3.6736,0.12009,3.5127,0.07679,0.034188,0.10223,0.035914,67.103,65.363,0.87301,0.090358,0.025723,0.78962,0.81611,-301.0,0.034188,1.2218,0.96745,0.0,84.801,4.3042,0
0.1072,0.43908,0.21835,1.6213,0.0,0.1072,1.2775,1.8724,0.56092,0.10781,0.30503,0.057252,0.1072,1495.0,0.24415,2.2775,0.1072,0.057252,0.91376,0.0,0.057252,0.1072,0.24415,3.4925,0.10117,0.1145,4.4418,3.5553,0.038114,1.8724,0.63892,0.020355,0.72145,0.0,61.647,60.733,1.6079,0.0,0.0,1.2977,0.35144,678.64,0.16628,0.19111,0.83405,0.13905,68.509,5.3278,0
0.42218,0.46698,0.45064,1.965,8.1e-05,0.04591,1.1414,2.7752,0.53302,0.04591,0.098313,0.040886,0.04591,1502.2,0.24298,2.1414,0.04591,0.016543,32.677,0.0,0.15213,0.46817,1.0487,3.3086,0.16574,0.038105,4.8849,4.8849,0.000104,2.7752,0.53302,3.7e-05,0.050637,0.0,117.58,84.902,1.433,-0.067556,-0.024343,1.965,0.46698,917.18,0.17802,0.79204,0.82198,0.0,61.419,5.9428,0
0.15524,0.13784,0.25722,2.8662,0.0,0.19283,6.2551,1.8409,0.86216,0.19283,1.399,0.15428,0.19283,177.13,2.0606,7.2551,0.19283,0.10475,1.3802,0.19074,0.084326,0.77341,1.7879,3.4583,-0.041218,0.10475,11.649,11.649,0.23529,1.8409,0.86216,0.12781,1.5606,0.10361,35.679,34.299,2.8157,0.099548,0.054074,2.8662,0.13784,739.0,0.12781,0.18006,0.89581,0.0,27.328,13.356,0
0.35706,0.43352,0.35003,2.4586,0.0,0.35706,1.3067,2.1792,0.56648,0.37447,1.4879,0.17202,0.35706,422.1,0.86473,2.3067,0.35706,0.16385,28.393,0.37447,0.16385,0.35706,0.86473,3.9922,0.19879,0.16735,7.8952,4.3704,0.28457,2.1792,0.7473,0.13058,0.45694,0.17184,80.456,52.062,1.7522,0.35665,0.16366,1.361,0.23997,3438.0,0.13058,0.6303,0.84264,0.31919,40.194,9.081,0
0.69596,0.071664,0.69592,12.758,0.0,0.69596,12.954,2.112,0.92834,0.69792,11.759,0.36942,0.69596,33.525,10.887,13.954,0.69596,0.32952,25.172,0.69792,0.32952,0.27917,10.887,3.3712,-0.11845,0.33045,23.425,19.346,0.7256,2.112,0.94081,0.34355,5.55,0.33045,73.727,48.555,10.297,0.61365,0.29055,10.537,0.059188,1635.8,0.34355,0.74969,0.67266,0.01344,10.229,35.684,0
0.2136,0.43011,0.25913,7.4054,0.0,0.2136,1.325,3.8364,0.56989,0.23652,5.2801,0.073162,0.2136,559.33,0.65257,2.325,0.2136,0.055678,5.0699,0.23428,0.055678,0.54526,0.65257,3.3867,0.1023,0.055678,89.314,8.4005,0.22319,3.8364,0.95955,0.058179,1.0329,0.061067,24.527,19.457,6.0882,0.1672,0.043583,0.69652,0.040455,631.22,0.058179,0.37482,0.94451,0.68375,3.8489,94.831,0
