Attr1,Attr2,Attr3,Attr4,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr22,Attr23,Attr25,Attr26,Attr29,Attr30,Attr31,Attr33,Attr34,Attr35,Attr36,Attr38,Attr39,Attr40,Attr42,Attr43,Attr44,Attr46,Attr48,Attr49,Attr50,Attr51,Attr55,Attr56,Attr57,Attr58,Attr59,Attr62,Attr63,class
0.37526,0.30555,0.6931,3.2684,0.0,0.47173,2.2728,3.4814,0.69445,0.52785,1.5439,0.13752,0.47173,232.95,1.5669,3.2728,0.47173,0.1355,20.03,0.52785,0.10779,0.59122,1.2511,2.6852,-0.0027174,0.13694,9.6717,9.6717,0.52628,3.4814,0.69445,0.15117,1.0671,0.15162,70.517,50.487,2.6431,0.52083,0.1496,3.2684,0.30555,335.69,0.15117,0.54037,0.86457,0.0,32.034,11.394,b'0'
0.0018045,0.11977,0.60099,6.0179,0.07409,0.0036042,7.1562,0.9762,0.85708,0.0036042,0.030093,0.073385,0.0036042,395.4,0.92312,8.3495,0.0036042,0.0023923,29.807,-0.026004,0.0011977,0.85708,0.90809,4.6239,-0.11666,0.0023923,12.886,-0.21712,-0.026004,1.6962,0.85708,-0.017261,2.4883,-0.017261,102.42,72.608,4.9907,-0.13296,-0.088253,6.0179,0.11977,25279.0,-0.024381,0.0021054,1.0244,0.0,29.016,12.579,b'0'
0.10495,0.18084,0.41315,3.2846,0.434,0.13296,4.2014,1.0604,0.7598,0.13296,0.73523,0.19276,0.13296,356.05,1.0251,5.5297,0.13296,0.13824,65.71,0.1303,0.10912,0.7598,0.87027,4.0778,0.013303,0.13824,5.0156,0.72052,0.1303,1.0464,0.7598,0.13548,0.93642,0.13548,161.16,95.447,2.3272,0.077872,0.080966,3.2846,0.18084,4941.5,0.056924,0.13813,0.94308,0.0,68.63,5.3183,b'0'
0.027875,0.18186,0.46798,3.5733,0.16135,0.033547,4.014,0.93811,0.72999,0.033547,0.18447,0.06228,0.033547,831.69,0.43887,5.4987,0.033547,0.026178,48.368,0.033166,0.021751,0.72999,0.40767,4.1967,-0.064072,0.026178,7.5116,0.18237,0.033166,1.4515,0.72999,0.02588,1.4561,0.02588,109.66,61.295,2.6395,-0.013099,-0.010222,3.5733,0.18186,7361.2,-0.065978,0.038185,1.066,0.0,51.798,7.0467,b'0'
0.089604,0.10662,0.43801,5.108,0.30763,0.10605,7.6379,0.9279,0.81439,0.10605,0.9946,0.18023,0.10605,176.95,2.0628,9.3788,0.10605,0.086899,34.517,0.095071,0.073425,0.81439,1.9086,4.2061,-0.01215,0.086899,12.335,0.89164,0.095071,1.4223,0.81439,0.077904,1.254,0.077904,122.91,88.39,4.0257,-0.018823,-0.015424,5.108,0.10662,7039.5,-0.077708,0.11003,1.0777,0.0,31.891,11.445,b'0'
0.1231,0.21349,0.40937,3.0401,0.35432,0.15638,3.6841,1.061,0.78651,0.15638,0.77931,0.089135,0.15638,300.88,1.2131,4.6841,0.15638,0.053822,38.169,0.15507,0.042368,0.78651,1.0572,4.1909,-0.0042018,0.053822,13.647,0.72638,0.15507,2.9139,0.79933,0.053372,1.2364,0.053372,45.468,7.2995,1.5259,0.052473,0.01806,2.8575,0.20067,6354.0,0.057469,0.15651,0.94253,0.016301,25.208,14.479,b'0'
0.058672,0.27593,0.28984,2.0504,0.18666,0.071972,2.4926,0.97844,0.68778,0.071972,0.26083,0.088487,0.071972,813.13,0.44889,3.6241,0.071972,0.051417,43.302,0.064987,0.041915,0.68778,0.40068,4.5443,0.12697,0.051417,5.1847,0.23552,0.064987,1.513,0.68778,0.046426,0.36465,0.046426,121.29,77.989,1.4486,0.013097,0.0093565,2.0504,0.27593,10149.0,-0.022037,0.085307,1.022,0.0,71.951,5.0729,b'0'
-0.31995,1.2067,-0.25087,0.78564,-1.2257,-0.33155,-0.17127,2.1164,-0.20667,-0.17738,-0.28331,-0.15115,-0.33155,-1376.8,-0.2651,0.82873,-0.33155,-0.15666,12.198,-0.17923,-0.15118,-0.21685,-0.25548,3.6912,0.42882,-0.15666,1.902,1.8447,-0.10955,2.1164,-0.20667,-0.051763,0.26336,-0.084688,105.41,93.216,0.7252,-0.19089,-0.090198,0.76195,1.1703,-1232.2,-0.051763,1.5481,1.1565,0.0,201.83,1.8084,b'0'
0.056488,0.59376,0.30267,1.5097,0.0,0.056488,0.68419,1.3643,0.40624,0.062414,0.095138,0.8316,0.056488,191.02,1.9108,1.6842,0.056488,0.041405,159.56,0.0,0.041405,0.39549,1.9108,4.0652,0.42775,0.093638,0.0,0.0,0.0014547,1.3643,0.40624,0.0010663,0.025492,0.0,235.78,76.216,0.50529,-1.0781,-0.7902,1.5097,0.59376,3516.7,1.0,0.13905,0.019143,0.0,158.85,2.2977,b'0'
0.20466,0.65693,0.21231,2.7711,0.20466,0.25793,0.49467,1.3427,0.32496,0.25793,2.1517,0.277,0.25793,861.71,0.42358,1.5222,0.25793,0.25676,27.792,0.25398,0.20373,0.32496,0.34248,4.1238,0.55036,0.25676,6.2414,0.38662,0.25398,1.0156,0.86202,0.25283,0.88172,0.25283,82.293,54.502,2.1331,0.23365,0.2326,0.50566,0.11987,2823.7,0.25522,0.6298,0.74478,1.6527,43.555,8.3803,b'0'
0.20466,0.67504,0.21231,2.7711,0.0,0.25793,0.4814,1.0045,0.32496,0.25949,2.1517,0.277,0.25793,885.46,0.41221,1.4814,0.25793,0.25676,27.792,0.25398,0.20373,0.3212,0.3333,4.1238,0.56839,0.25775,6.2414,1.1083,0.25638,1.0045,0.86202,0.25522,0.88172,0.25283,82.293,54.502,2.1331,0.23365,0.23259,0.49209,0.11987,2823.7,0.25522,0.6298,0.74602,1.6527,43.555,8.3803,b'0'
0.32203,0.33565,0.47726,2.4219,0.0,0.32203,1.9793,0.97953,0.66435,0.32218,0.95944,0.33415,0.32203,374.3,0.97516,2.9793,0.32203,0.32876,64.368,0.0073246,0.32876,0.6379,0.97516,4.1386,0.33682,0.6625,1.7828,1.7828,0.010618,0.97953,0.66435,0.01084,0.021618,0.0074777,300.21,235.84,1.9073,0.0020474,0.0020902,2.4219,0.33565,6566.3,0.38909,0.48473,0.62498,0.0,125.07,2.9183,b'0'
-0.15172,1.0655,-0.34491,0.67583,-0.26607,-0.1366,-0.082871,0.87697,-0.088302,-0.1366,-0.12838,-0.072215,-0.1366,-4432.3,-0.08235,0.93849,-0.1366,-0.11242,115.34,-0.17014,-0.12487,-0.088302,-0.096545,4.361,0.85917,-0.11242,1.3022,-0.15968,-0.17014,1.263,-0.086754,-0.14003,0.024539,-0.14003,208.16,92.822,0.31496,-0.21899,-0.18023,0.67485,1.064,-7919.0,-0.14029,1.7182,1.1403,-0.01753,319.61,1.142,b'0'
0.008818,0.21392,0.23832,2.1198,0.161,0.019557,3.2983,0.86989,0.70556,0.019557,0.091889,0.071531,0.019557,1055.1,0.34595,4.6747,0.019557,0.018903,33.724,0.020613,0.0085233,0.70556,0.29575,4.0773,0.11169,0.018903,5.5881,0.096359,0.020613,1.2189,0.70665,0.019924,0.47438,0.019924,123.55,89.823,1.6706,-0.033834,-0.032703,2.109,0.21283,2847.5,-0.14957,0.012498,1.1496,0.0015409,75.087,4.861,b'0'
0.079825,0.22772,0.3233,2.4512,0.28825,0.10451,2.7498,0.84708,0.62618,0.10451,0.46911,0.14161,0.10451,485.57,0.7517,4.3914,0.10451,0.086458,86.786,0.094668,0.066038,0.62618,0.6433,4.1554,0.13019,0.086458,6.4054,0.41573,0.094668,1.5471,0.63112,0.078318,0.32308,0.078318,143.16,56.375,1.1611,0.028001,0.023165,2.3981,0.22278,4624.4,-0.18053,0.12748,1.1805,0.0078868,67.271,5.4258,b'0'
0.11802,0.29698,0.44866,2.5244,0.28033,0.082465,2.2174,0.97097,0.65853,0.082465,0.28019,0.05597,0.082465,927.11,0.3937,3.3672,0.082465,0.039476,16.367,-0.055623,0.056494,0.65853,0.5134,3.8406,0.075465,0.039476,7.31,-0.18729,-0.055623,2.2459,0.6612,-0.026626,0.53436,-0.026626,102.34,85.97,2.2061,-0.090078,-0.04312,2.5017,0.29432,3108.3,-0.029897,0.17921,1.0299,0.0040483,51.424,7.0978,b'0'
0.069473,0.53048,0.66553,3.1428,0.0,0.091385,0.88508,2.9909,0.46952,0.11053,0.29424,0.034457,0.091385,1878.8,0.19427,1.8851,0.091385,0.030554,0.0,0.11042,0.023228,0.29817,0.15297,2.4651,0.17736,0.036955,9.2729,5.4291,0.11088,2.9909,0.68941,0.037073,0.15974,0.036917,113.07,113.07,3.1428,0.098743,0.033014,1.8401,0.31059,194.2,0.037073,0.14797,0.96945,0.46834,37.903,9.6299,b'0'
-0.10594,1.0821,-0.083286,0.86999,-0.10906,-0.10594,-0.075828,0.21314,-0.08205,-0.10594,-0.16538,-0.49172,-0.10594,-3768.4,-0.096859,0.92417,-0.10594,-0.49705,91.375,0.0,-0.49705,-0.11452,-0.096859,3.5567,3.2477,-0.99152,0.45546,0.26965,0.064486,0.21314,-0.08205,0.30255,0.61058,0.0,284.58,193.21,0.7867,-0.001136,-0.0053295,0.51507,0.64062,-300.09,-0.36892,1.2912,1.3689,0.0,1097.0,0.33272,b'0'
0.1801,0.28434,0.39808,2.5225,0.0,0.19654,2.517,2.0337,0.71566,0.19674,0.75167,0.11532,0.19654,442.53,0.82481,3.517,0.19654,0.096638,23.163,0.18903,0.088558,0.57957,0.76701,3.1966,0.027402,0.096638,9.1762,8.4382,-0.36553,2.0337,0.71566,-0.17973,0.88351,0.092949,76.911,53.747,2.0289,0.15105,0.074272,2.3196,0.26147,625.95,-0.17973,0.25166,0.92429,0.0,46.926,7.7782,b'0'
-0.057205,0.81399,-0.12963,0.80544,0.0,-0.057205,0.22852,0.98074,0.18601,-0.053652,-0.085859,-0.028751,-0.057205,-10537.0,-0.034641,1.2285,-0.057205,-0.058329,39.711,-0.056608,-0.058329,0.097663,-0.034641,3.3633,0.6328,-0.0549,2.0712,1.6953,-0.39925,0.98074,0.22099,-0.40709,0.34748,-0.05772,113.56,73.847,0.64529,-0.085617,-0.087298,0.65927,0.66627,-299.24,-0.40709,-0.30754,1.0429,0.18806,247.97,1.472,b'0'
0.040966,0.55382,-0.17286,0.64509,-0.0010609,0.040966,0.80564,3.8458,0.44618,0.040966,0.084108,0.010652,0.040966,4934.4,0.07397,1.8056,0.040966,0.010652,0.10036,0.0,0.010652,0.0882,0.07397,3.3106,0.11315,0.023322,7.4767,6.5755,0.0080821,3.8458,0.50433,0.0021015,0.25312,0.0,18.119,18.019,0.64292,0.0,0.0,0.56733,0.48706,-353.42,0.053089,0.091815,0.95405,0.13033,46.227,7.8959,b'0'
1.7907,0.23856,0.61401,3.5128,0.0,1.7907,3.1918,3.0165,0.76144,1.792,7.3282,0.63765,1.7907,45.271,8.0626,4.1918,1.7907,0.59363,10.983,1.7904,0.59363,0.39214,8.0626,3.4326,0.052845,0.59363,4.995,5.1162,1.7959,3.0165,0.76144,0.59537,0.32532,0.59353,94.245,83.262,3.1413,1.6576,0.54952,3.5981,0.24435,1662.6,0.59537,2.3517,0.40669,0.0,29.567,12.345,b'0'
0.13123,0.26558,0.020725,1.0783,0.007886,0.13243,2.7654,1.9337,0.73442,0.1746,0.50018,0.089239,0.13243,561.75,0.64976,3.7654,0.13243,0.068487,18.809,0.17428,0.067865,0.55581,0.64523,4.0491,0.13683,0.08189,6.522,6.5023,0.20685,1.9337,0.73442,0.10697,0.012906,0.09013,53.245,34.436,0.70192,0.13416,0.069378,1.075,0.26477,232.06,0.10697,0.17869,0.93222,0.0,49.978,7.3032,b'0'
0.089812,0.32558,0.52939,2.626,0.0,0.095478,2.0714,2.2946,0.67442,0.095628,0.29325,0.073096,0.095478,708.51,0.51516,3.0714,0.095478,0.041609,28.583,0.04841,0.03914,0.105,0.49776,3.608,0.06151,0.041675,7.0403,7.0403,0.0024111,2.2946,0.67442,0.0010508,0.56995,0.021097,106.48,77.898,2.0741,-0.023841,-0.01039,2.626,0.32558,2146.7,0.0010507,0.13317,0.96014,0.0,51.79,7.0478,b'0'
0.11742,0.31917,0.080728,1.2843,0.26973,0.13469,1.893,1.0343,0.60419,0.13469,0.4743,0.10309,0.13469,695.52,0.52479,3.1331,0.13469,0.082892,36.974,0.14484,0.072269,0.60419,0.47071,3.6878,0.18306,0.082892,5.5322,0.45379,0.14484,1.7239,0.6394,0.089141,0.086308,0.089141,76.419,39.445,0.70466,0.11203,0.068946,1.1426,0.28396,393.42,0.033162,0.19435,0.96684,0.058275,63.79,5.7219,b'0'
0.12208,0.46888,-0.079511,0.80137,0.52192,0.12208,0.80264,0.90491,0.37634,0.12208,0.30497,0.14516,0.12208,984.15,0.37088,2.1327,0.12208,0.1019,0.50216,0.097885,0.1019,0.37634,0.37088,4.0704,0.2536,0.1019,3.3072,0.20876,0.097885,1.4679,0.44493,0.08171,0.44217,0.08171,43.809,43.307,0.79725,0.046063,0.038452,0.68414,0.40029,-934.95,-0.10508,0.32438,1.1051,0.18226,121.96,2.9927,b'0'
0.47351,0.45325,0.54183,2.1954,0.0,0.58315,1.2063,2.0326,0.54675,0.58565,1.2866,0.29621,0.58315,274.77,1.3284,2.2063,0.58315,0.28689,52.695,0.57917,0.23295,0.47351,1.0865,2.8342,0.022373,0.28689,3.2063,3.2063,0.57939,2.0326,0.54675,0.28504,0.91164,0.28494,104.49,51.793,1.548,0.56024,0.27562,2.1954,0.45325,369.89,0.28504,0.86604,0.71402,0.0,81.39,4.4846,b'0'
0.032739,0.07384,0.46663,7.3194,0.31834,0.0383,12.316,1.042,0.9094,0.0383,0.51869,0.10033,0.0383,305.32,1.1955,13.543,0.0383,0.043531,120.45,0.039037,0.03721,0.9094,1.1202,4.8055,0.076129,0.043531,11.435,0.52867,0.039037,0.89694,0.9094,0.044368,0.10659,0.044368,220.95,100.49,3.3872,-0.010938,-0.012431,7.3194,0.07384,29815.0,0.040291,0.036,0.95971,0.0,30.633,11.915,b'0'
0.29736,0.40286,0.2318,1.7265,0.26128,0.29736,1.4822,1.302,0.59714,0.29959,0.93189,0.26528,0.29736,425.72,0.85737,2.4822,0.29736,0.22838,78.792,0.27644,0.22838,0.55864,0.85737,4.3176,0.25611,0.23006,2.9917,2.3696,0.3474,1.302,0.68091,0.26681,0.24475,0.21231,132.54,53.748,0.84562,0.22839,0.17541,1.3675,0.31909,4816.4,0.26681,0.49797,0.77918,0.14029,89.451,4.0805,b'0'
0.12382,0.33562,0.44638,2.4451,0.0,0.15437,1.9795,2.0404,0.66435,0.19401,0.49975,0.081807,0.15437,733.89,0.49735,2.9796,0.15437,0.075655,51.373,0.18999,0.060686,0.41025,0.40634,4.595,0.15927,0.075655,6.0019,5.5238,0.18651,2.0404,0.66435,0.091408,0.049687,0.093114,132.36,80.987,1.5154,0.17744,0.086962,2.2504,0.30889,17567.0,0.091408,0.18638,0.92546,0.0,55.255,6.6057,b'0'
-0.1718,0.51971,0.044703,1.1681,-0.044208,-0.1588,0.92416,2.0314,0.48029,-0.093199,-0.59718,-0.042208,-0.1588,-2212.4,-0.16498,1.9242,-0.1588,-0.078173,45.044,-0.09335,-0.084571,0.35542,-0.18999,4.1506,0.25032,-0.068379,8.0458,4.1168,-0.10812,2.0314,0.73125,-0.053224,0.12322,-0.045953,49.924,4.8809,0.22537,-0.16641,-0.081918,0.59768,0.26592,632.33,-0.053224,-0.3577,1.0776,0.52252,47.78,7.6392,b'0'
0.16064,0.30466,0.44753,3.3448,0.0,0.16064,2.2824,2.0996,0.69534,0.19225,0.84165,0.35104,0.16064,150.87,2.4193,3.2824,0.16064,0.076509,46.272,0.0,0.076509,0.44482,2.4193,4.4086,0.098935,0.17203,5.312,3.3279,0.048439,2.0996,0.6974,0.02307,0.62451,0.0,90.259,43.987,1.9502,-0.57641,-0.27453,2.0955,0.19086,11467.0,0.51712,0.23102,0.49886,0.0029541,33.18,11.001,b'0'
0.23631,0.16199,0.80654,5.9921,0.49246,0.29426,4.9357,1.1252,0.79955,0.29426,1.8214,0.14551,0.29426,195.45,1.8675,6.1731,0.29426,0.14154,28.388,0.23144,0.11366,0.79955,1.5097,4.2164,-0.14576,0.14154,11.436,1.4287,0.23144,2.1523,0.79998,0.11132,2.9168,0.11132,87.229,58.841,4.9913,0.22319,0.10735,5.9762,0.16156,13275.0,0.11127,0.29555,0.88873,0.00053723,28.364,12.868,b'0'
0.078187,0.3364,0.32541,1.9673,0.0,0.089912,1.9727,1.5417,0.6636,0.10185,0.26728,0.07252,0.089912,1098.2,0.33236,2.9727,0.089912,0.058318,37.684,0.077852,0.050713,0.64462,0.29751,3.5939,0.21417,0.066063,4.3144,4.3144,0.090405,1.5417,0.6636,0.058638,0.11022,0.050496,147.9,110.22,1.4942,0.055957,0.036295,1.9673,0.3364,1277.5,0.058638,0.11782,0.94259,0.0,79.64,4.5831,b'0'
-0.25033,0.9101,-0.1458,0.80687,0.0,-0.25033,0.098784,0.83825,0.089903,-0.22734,-0.3316,-0.24884,-0.25033,-1592.5,-0.22919,1.0988,-0.25033,-0.29864,127.85,-0.24935,-0.29864,-0.24406,-0.22919,3.7316,1.0854,-0.27121,1.4276,1.1842,-0.23949,0.83825,0.24065,-0.2857,0.003175,-0.29746,264.19,136.34,0.41794,-0.29109,-0.34726,0.66929,0.75492,-785.84,-0.2857,-2.7845,1.2725,1.6768,328.72,1.1104,b'0'
0.15239,0.59618,0.19168,1.6249,0.2498,0.15239,0.67736,1.0093,0.40382,0.18541,0.49682,0.15302,0.15239,1409.0,0.25905,1.6774,0.15239,0.15099,102.94,0.1853,0.15099,0.40218,0.25905,3.9554,0.57931,0.15736,2.7018,1.3901,0.18056,1.0093,0.69091,0.1789,0.058749,0.1836,173.73,70.794,0.69696,0.18326,0.18157,0.83601,0.30673,1729.6,0.1789,0.37736,0.85172,0.71091,110.93,3.2905,b'0'
0.15762,0.28121,0.33451,2.3148,0.0,0.19194,2.556,2.3054,0.71879,0.21423,0.75441,0.12068,0.19194,368.94,0.98933,3.556,0.19194,0.083258,1.2743,0.18336,0.068371,0.67201,0.86729,3.0289,0.043143,0.088309,8.298,7.5075,0.19415,2.3054,0.74558,0.084216,0.76468,0.079536,62.441,61.167,2.2831,0.097086,0.042113,2.0943,0.25443,357.55,0.084216,0.21929,0.91789,0.037271,40.282,9.061,b'0'
0.0061617,0.18337,0.57879,4.1563,0.1266,0.028204,4.3715,0.99916,0.80162,0.028204,0.15381,0.052508,0.028204,1035.9,0.35234,5.4534,0.028204,0.022921,91.779,-0.013881,0.0050075,0.80162,0.23214,4.0047,-0.043397,0.022921,6.7159,-0.075695,-0.013881,1.2744,0.80162,-0.011281,1.3728,-0.011281,151.41,59.626,2.469,-0.050287,-0.040867,4.1563,0.18337,5850.2,-0.00084503,0.0076865,1.0008,0.0,54.394,6.7103,b'0'
0.091611,0.31884,0.4103,2.7223,0.25197,0.11598,2.1364,1.0687,0.68116,0.11598,0.48686,0.12583,0.11598,748.12,0.48789,3.1364,0.11598,0.093821,51.631,0.072407,0.074106,0.68116,0.41145,5.1281,0.19487,0.093821,4.8555,0.2271,0.072407,1.2821,0.76177,0.058572,0.33739,0.058572,167.75,116.12,1.9883,0.03283,0.026557,2.034,0.23823,55102.0,0.064318,0.13449,0.93568,0.11835,70.338,5.1892,b'0'
0.011271,0.70701,-0.027113,0.93308,0.0,0.02067,0.4144,1.3098,0.29299,0.075215,0.051019,0.03207,0.02067,6143.5,0.059412,1.4144,0.02067,0.015781,47.441,0.073829,0.0086049,0.19922,0.046118,3.6902,0.5235,0.036289,3.0662,1.757,0.067589,1.3098,0.57427,0.051602,0.065134,0.056366,97.989,50.548,0.51287,0.052493,0.040077,0.53467,0.40513,-132.85,0.051602,0.038469,0.98475,0.96006,112.9,3.233,b'0'
0.058621,0.41869,0.30327,1.7338,0.0,0.077909,1.3884,2.1908,0.58131,0.10501,0.1885,0.05015,0.077909,1390.9,0.26241,2.3884,0.077909,0.035562,63.044,0.10423,0.026758,0.5171,0.21635,4.1836,0.17445,0.036126,5.0354,4.9708,0.1096,2.1908,0.58131,0.050027,0.091516,0.047575,113.09,50.042,0.81823,0.072268,0.032987,1.7115,0.41332,4628.7,0.050027,0.10084,0.96461,0.0,68.86,5.3006,b'0'
-0.024455,0.90003,0.030818,1.0348,0.0,-0.024455,0.11108,11.838,0.099974,-0.0061877,-0.02758,-0.001517,-0.024455,-18294.0,-0.019952,1.1111,-0.024455,-0.0020659,4.3733,-0.01623,-0.0020659,-0.020161,-0.019952,3.6193,0.074723,-0.00080345,13.399,13.2,-0.043012,11.838,0.11331,-0.0036335,0.13668,-0.001371,24.554,20.18,0.8748,-0.022727,-0.0019199,1.0194,0.88669,128.26,-0.0036335,-0.24461,1.0021,0.13335,27.34,13.35,b'0'
-0.19086,1.2921,0.30877,1.8316,0.3045,-0.21668,-0.26233,1.0154,-0.33896,-0.21668,-0.58355,-0.046225,-0.21668,-4025.5,-0.090672,0.77394,-0.21668,-0.085494,0.0,0.034194,-0.075305,-0.33896,-0.070686,4.0092,0.49269,-0.085494,6.7222,0.026465,0.034194,2.5488,0.58181,0.013492,0.23614,0.013492,85.315,85.315,1.8316,-0.065332,-0.025777,0.52635,0.37132,3153.5,0.015152,0.56308,0.98485,-2.7165,53.475,6.8256,b'0'
-0.12386,0.74207,0.08005,1.1145,0.0,-0.12386,0.34758,3.5457,0.25793,-0.024632,-0.17722,-0.026573,-0.12386,-2874.7,-0.12697,1.3476,-0.12386,-0.034933,24.078,-0.03463,-0.034933,0.21871,-0.12697,4.4065,0.20559,-0.020833,5.1,4.8034,-0.01871,3.5457,0.30109,-0.0052768,0.29623,-0.0097667,58.874,34.796,0.77987,-0.064272,-0.018127,1.0497,0.69891,2040.9,-0.0052768,-0.48022,1.0348,0.16734,71.946,5.0732,b'0'
0.31463,0.17604,0.45236,4.3164,0.0,0.31463,4.6805,2.063,0.82396,0.31463,2.3066,0.44264,0.31463,70.365,5.1873,5.6805,0.31463,0.15251,14.951,0.0,0.15251,0.71467,5.1873,4.5635,0.051541,0.34197,6.5312,5.0606,0.016791,2.063,0.83059,0.008139,0.98073,0.0,80.499,65.548,3.6968,-0.59854,-0.29013,3.3445,0.1364,16555.0,0.56817,0.38185,0.49238,0.0080483,24.133,15.125,b'0'
0.093319,0.53654,0.34496,1.6594,0.22297,0.12111,0.80068,1.0695,0.4296,0.12111,0.23151,0.065261,0.12111,1431.4,0.255,1.8638,0.12111,0.057765,65.197,0.12791,0.044511,0.4296,0.20322,4.3742,0.2455,0.057765,3.7473,0.2384,0.12791,2.1216,0.44303,0.061012,0.046174,0.061012,146.92,81.728,0.94356,0.1122,0.053516,1.6179,0.52311,8165.4,0.064995,0.21722,0.93501,0.031264,91.073,4.0078,b'0'
0.20587,0.19957,0.47871,3.4991,0.0,0.26012,4.0107,1.5341,0.80043,0.27528,1.358,0.1819,0.26012,261.04,1.3983,5.0107,0.26012,0.16956,62.874,0.23157,0.13419,0.59388,1.1264,4.0958,-8.1721e-05,0.17019,6.8129,6.5391,0.22908,1.5341,0.80043,0.14933,1.053,0.15095,111.48,48.608,2.1195,0.21264,0.13861,3.3585,0.19155,5968.2,0.14933,0.25719,0.8368,0.0,45.575,8.0088,b'0'
0.071878,0.75323,0.31032,1.8254,-0.19614,0.085506,0.32761,2.3425,0.24677,0.19203,0.22743,0.048207,0.085506,2434.6,0.14992,1.3276,0.085506,0.036502,33.76,0.1875,0.030684,-0.12426,0.13183,3.4988,0.29513,0.042851,5.4438,2.7173,0.29578,2.3425,0.62341,0.12627,0.26234,0.080041,91.568,57.808,1.2491,0.16008,0.068336,0.91114,0.37597,978.56,0.12627,0.29128,0.96375,1.5263,58.583,6.2305,b'0'
0.039635,0.74617,0.19678,1.2646,0.0,0.039635,0.34018,2.5925,0.25383,0.058066,0.053306,0.017829,0.039635,5892.1,0.061947,1.3402,0.039635,0.015288,66.344,0.055797,0.015288,0.21625,0.061947,3.4661,0.27822,0.018921,3.4143,3.4023,0.053843,2.5925,0.25424,0.020769,0.059098,0.021522,126.2,59.856,0.63088,0.049208,0.018981,1.2602,0.74353,575.54,0.020769,0.15615,0.98477,0.0016015,104.68,3.4868,b'0'
0.4869,0.47231,0.52757,2.117,-0.035479,0.59712,1.1172,0.99641,0.52769,0.60016,1.2642,0.59927,0.59712,288.71,1.2642,2.1172,0.59712,0.59927,83.726,0.59981,0.48865,0.45142,1.0309,3.4187,0.36522,0.59927,0.83836,0.83836,0.60044,0.99641,0.52769,0.6026,0.23791,0.60197,325.11,241.38,1.6331,0.59981,0.60197,2.117,0.47231,1383.4,0.6026,0.9227,0.40121,0.0,173.02,2.1096,b'0'
0.25206,0.32185,0.64688,3.7481,0.0,0.31894,2.107,2.134,0.67815,0.33025,1.355,0.15562,0.31894,353.73,1.0318,3.107,0.31894,0.14946,95.442,0.32719,0.11812,0.52598,0.82405,3.9937,0.13529,0.14952,7.6071,5.5635,0.34341,2.134,0.67815,0.16092,0.14507,0.15332,145.06,49.618,1.3775,0.31404,0.14716,2.7412,0.23539,6376.3,0.16092,0.37169,0.8508,0.0,40.26,9.066,b'0'
0.27791,0.46262,0.40877,1.9169,0.14199,0.27791,1.1616,3.2618,0.53738,0.27791,0.62336,0.085202,0.27791,607.59,0.60073,2.1616,0.27791,0.085202,50.553,0.0,0.085202,0.44613,0.60073,3.3331,0.10624,0.19199,0.0,0.0,0.0099992,3.2618,0.54518,0.0030656,0.36253,0.0,77.544,26.991,0.90355,0.0,0.0,1.8473,0.44583,880.23,1.0,0.51716,0.0092069,0.014518,49.889,7.3162,b'0'
0.66141,0.54511,0.32366,1.5959,0.0,0.66141,0.8345,3.62,0.45489,0.67392,1.2178,0.19522,0.66141,281.54,1.2964,1.8345,0.66141,0.18271,17.483,0.67324,0.18271,0.4543,1.2964,3.2237,0.14913,0.18271,5.4236,5.4037,0.67444,3.62,0.45489,0.18631,0.037025,0.18598,85.366,67.883,1.2767,0.62795,0.17347,1.5901,0.5431,541.78,0.18631,1.454,0.81749,0.0,54.76,6.6655,b'0'
0.14912,0.34872,0.15128,1.5457,0.0,0.18549,1.8676,1.4674,0.65128,0.20024,0.66907,0.16259,0.18549,533.51,0.68415,2.8676,0.18549,0.12641,17.754,0.1998,0.10162,0.51949,0.57986,3.8801,0.2237,0.13553,4.5151,3.5896,0.21563,1.4674,0.69301,0.14695,0.078696,0.13616,101.16,83.408,1.2882,0.14672,0.099986,1.2288,0.27724,1147.9,0.14695,0.22897,0.87511,0.064079,68.961,5.2929,b'0'
-0.074202,0.91811,-0.0055327,0.99374,-0.13772,-0.07286,0.089189,3.7226,0.081885,-0.049669,-0.082428,-0.012713,-0.07286,-7081.2,-0.051545,1.0892,-0.07286,-0.019572,42.229,-0.049669,-0.019933,-0.20777,-0.053007,3.1865,0.24449,-0.016669,4.303,4.1428,-0.080961,3.7226,0.081885,-0.021748,0.010703,-0.013342,85.198,42.97,0.5065,-0.075204,-0.020202,0.95674,0.88393,-8.5,-0.021748,-0.90617,1.0194,0.0,86.669,4.2114,b'0'
0.0085222,0.45365,0.46782,2.7852,0.0,0.014185,1.2043,1.5167,0.54635,0.019436,0.054129,0.021188,0.014185,5152.5,0.070839,2.2043,0.014185,0.009352,81.355,0.018386,0.0056187,0.51689,0.058358,3.6674,0.2986,0.012254,5.7224,3.3056,0.017174,1.5167,0.72915,0.011323,0.0073434,0.012122,175.18,93.823,1.4951,0.00043378,0.00028599,1.6089,0.26205,2175.3,0.011323,0.015598,0.99067,0.33459,63.062,5.7879,b'0'
